"","Opinion_A","Opinion_B","No_Opinion","Peak_Rate","Prcnt_Same_Clust","Duration","Links","Expertise_Influence","P_Prop","P_H_SD","Agent_type","Percentage"
"665",20.6387225548902,79.1616766467066,0.199600798403194,66.64,71.7518403521797,5,32.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",20.6387225548902
"666",21.4271457085828,78.373253493014,0.199600798403194,64.52,71.0115851329219,5,33,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",21.4271457085828
"667",19.5508982035928,80.249500998004,0.199600798403194,65.25,72.4657048442911,5,33.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",19.5508982035928
"668",18.9520958083832,80.8483033932136,0.199600798403194,66.31,73.4188556562127,5,34,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",18.9520958083832
"669",17.4750499001996,82.3253493013972,0.199600798403194,69.2,75.1656449773632,5,34.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",17.4750499001996
"670",18.0139720558882,81.7864271457086,0.199600798403194,69.21,74.4196923337805,5,35,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",18.0139720558882
"671",18.6626746506986,81.1377245508982,0.199600798403194,67.54,73.5557736839315,5,35.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",18.6626746506986
"672",21.0079840319361,78.7924151696607,0.199600798403194,64.2,71.3287640860284,5,36,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",21.0079840319361
"673",19.9001996007984,79.9001996007984,0.199600798403194,64.34,72.2955224034305,5,36.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",19.9001996007984
"674",16.3273453093812,83.4730538922156,0.199600798403194,72.16,76.1181205935775,5,37,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",16.3273453093812
"675",17.9640718562874,81.8363273453094,0.199600798403194,69.17,74.5475706904083,5,37.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",17.9640718562874
"676",18.373253493014,81.4271457085828,0.199600798403194,69.37,74.0763120773643,5,38,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",18.373253493014
"677",16.8862275449102,82.9141716566866,0.199600798403194,70.31,75.7710942014279,5,38.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",16.8862275449102
"678",20.059880239521,79.7405189620759,0.199600798403194,64.34,72.0300815984886,5,39,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",20.059880239521
"679",17.1556886227545,82.6447105788423,0.199600798403194,71.22,75.2190254796842,5,39.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",17.1556886227545
"680",18.4431137724551,81.3572854291417,0.199600798403194,67.32,73.6887737491938,5,40,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",18.4431137724551
"681",12.7145708582834,87.0858283433134,0.199600798403194,79.55,80.4890722144127,5,40.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",12.7145708582834
"682",16.2075848303393,83.5928143712575,0.199600798403194,73.46,76.5171561224499,5.1,41,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",16.2075848303393
"683",13.0738522954092,86.7265469061876,0.199600798403194,78.68,80.1285292541426,5,41.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",13.0738522954092
"684",12.6946107784431,87.1057884231537,0.199600798403194,80.17,80.3236201508977,5,42,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",12.6946107784431
"685",12.7345309381238,87.065868263473,0.199600798403194,79.33,80.2746800819281,5,42.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",12.7345309381238
"686",14.560878243513,85.2395209580838,0.199600798403194,75.79,78.2742236110043,5,43,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",14.560878243513
"687",13.8423153692615,85.9580838323353,0.199600798403194,76.78,79.0725254787575,5,43.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",13.8423153692615
"688",13.2035928143713,86.5968063872255,0.199600798403194,78.65,79.901054246452,5,44,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",13.2035928143713
"689",12.3253493013972,87.4750499001996,0.199600798403194,80.2,80.7479031129132,5,44.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",12.3253493013972
