"","Opinion_A","Opinion_B","No_Opinion","Peak_Rate","Prcnt_Same_Clust","Duration","Links","Expertise_Influence","P_Prop","P_H_SD","Agent_type","Percentage"
"1",49.3006993006993,50.5994005994006,0.0999000999000999,11.58,50.613698045766,21.3,0.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.3006993006993
"2",49.040959040959,50.8591408591409,0.0999000999000999,16.99,49.9038536582962,15,1,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.040959040959
"3",49.3106893106893,50.5894105894106,0.0999000999000999,22.09,49.760251405076,12.2,1.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.3106893106893
"4",49.8801198801199,50.01998001998,0.0999000999000999,24.52,49.6642076878872,11,2,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.8801198801199
"5",49.6703296703297,50.2297702297702,0.0999000999000999,28.75,49.9935249243136,10,2.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.6703296703297
"6",49.5604395604396,50.3396603396603,0.0999000999000999,31.87,49.824598494844,9.2,3,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.5604395604396
"7",50.2297702297702,49.6703296703297,0.0999000999000999,37.12,49.8422471352953,8.9,3.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.2297702297702
"8",50.1798201798202,49.7202797202797,0.0999000999000999,38.63,49.9154864334908,8.3,4,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.1798201798202
"9",49.5904095904096,50.3096903096903,0.0999000999000999,36.96,49.8994074201137,8,4.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.5904095904096
"10",49.4805194805195,50.4195804195804,0.0999000999000999,38.29,49.914886727563,8,5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.4805194805195
"11",50.2297702297702,49.6703296703297,0.0999000999000999,44.38,49.7974129824091,7.5,5.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.2297702297702
"12",50,49.9000999000999,0.0999000999000999,47.33,49.8411052701133,7.1,6,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50
"13",50.7292707292707,49.1708291708292,0.0999000999000999,49.05,49.8936926269817,7.1,6.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.7292707292707
"14",50.5194805194805,49.3806193806194,0.0999000999000999,49.71,49.9765189334247,7,7,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.5194805194805
