"","Opinion_A","Opinion_B","No_Opinion","Peak_Rate","Prcnt_Same_Clust","Duration","Links","Expertise_Influence","P_Prop","P_H_SD","Agent_type","Percentage"
"1",50.688622754491,49.0918163672655,0.219560878243513,8.66,50.0380240055302,25.3,0.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.688622754491
"2",49.4810379241517,50.3193612774451,0.199600798403194,13.7,49.4156557937016,16.9,1,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.4810379241517
"3",50.3293413173653,49.4710578842315,0.199600798403194,16.5,49.7826004468826,13.9,1.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.3293413173653
"4",50.5888223552894,49.2115768463074,0.199600798403194,20.09,49.8764860149763,12.3,2,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.5888223552894
"5",50.5089820359281,49.2914171656687,0.199600798403194,21.8,49.8880875104537,11.4,2.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.5089820359281
"6",50.5888223552894,49.2115768463074,0.199600798403194,24.15,49.7868239819809,10.2,3,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.5888223552894
"7",50.1996007984032,49.6007984031936,0.199600798403194,23.03,49.7898827913254,10.5,3.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.1996007984032
"8",49.8403193612774,49.9600798403194,0.199600798403194,28.63,49.8017609472771,9.1,4,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.8403193612774
"9",49.6307385229541,50.1696606786427,0.199600798403194,28.55,49.7411674766659,9,4.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.6307385229541
"10",49.750499001996,50.0499001996008,0.199600798403194,30.26,49.7715126115473,9.1,5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.750499001996
"11",49.8303393213573,49.9700598802395,0.199600798403194,35.99,49.8774645665618,7.9,5.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.8303393213573
"12",49.0818363273453,50.7185628742515,0.199600798403194,35.08,49.9572105373321,8.1,6,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.0818363273453
"13",49.0419161676647,50.7584830339321,0.199600798403194,40.08,49.7482973956661,7.9,6.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.0419161676647
"14",49.5908183632734,50.2095808383234,0.199600798403194,36.25,49.906154647434,7.7,7,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.5908183632734
"15",50,49.8003992015968,0.199600798403194,39.56,49.7795279524429,7.5,7.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50
"16",50.0399201596806,49.7604790419162,0.199600798403194,39.87,49.7743353351731,7.7,8,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.0399201596806
"17",50.3293413173653,49.4710578842315,0.199600798403194,50.13,49.8852111074859,7.1,8.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.3293413173653
"18",50.4790419161677,49.3213572854291,0.199600798403194,45.66,49.8973161461486,7,9,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.4790419161677
"19",49.4610778443114,50.3393213572854,0.199600798403194,42.24,49.7071935954321,7,9.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.4610778443114
"20",49.8602794411178,49.940119760479,0.199600798403194,47.98,49.7598238269028,6.7,10,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.8602794411178
"21",50.249500998004,49.5508982035928,0.199600798403194,47.71,49.7987884658084,6.7,10.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.249500998004
